0,00000;0,00000
161,04487;0,00212
278,63825;0,00424
399,32620;0,00726
475,83229;0,01029
531,35390;0,01331
603,32314;0,01695
676,93932;0,02148
726,77329;0,02542
775,87602;0,02996
843,99935;0,03752
881,04820;0,04206
930,51825;0,04660
973,79918;0,05205
1007,79642;0,05719
1063,45560;0,06475
1106,73652;0,07474
1146,92289;0,08109
1180,92013;0,08896
1224,20106;0,09774
1248,91461;0,10591
1270,53360;0,11287
1279,77433;0,11983
1292,10963;0,12679
1295,16125;0,13344
1301,30742;0,14282
1307,45360;0,15129
