0,00000;0,00000
257,86015;0,00152
446,33060;0,00426
650,18640;0,00882
764,52993;0,01278
875,85347;0,01673
1053,75378;0,02586
1122,19091;0,03072
1172,58479;0,03498
1264,39641;0,04198
1341,37551;0,05019
1402,81210;0,05749
1471,99375;0,06783
1518,09739;0,07635
1556,50836;0,08548
1587,22666;0,09308
1602,55961;0,10707
1614,04623;0,12259
1617,84017;0,13749
1625,48046;0,15209
